"","ID","cohort","fate","outside_area","fledged","independent","mum","Mage","dad_soc","Sage","dad_bio","Bage","sex","LRStot","LRSfledge","LRSinde","lifespan","lifespanM","lifespanB","lifespanS","MageM","BageM","SageM","MageREL","BageREL","SageREL","EP","Nest.ID.mother","Jincube","help.cat","incest","weight","weight.age","EPb","WPb","NestID","help.ep"
"562","681482-grGR",1992,"Died",NA,0,0,"626685-WWR",3,"626657-OOW",3,"596765-GNB",4,"F",0,0,0,0,4,8,8,2.13333333333333,4.80645161290323,4.18181818181818,0.866666666666667,-0.806451612903226,-1.18181818181818,"yes","WWR_571",0.371584699453552,"none","No",4.5,7,1,0,"WWR_571",NA
"563","681483-grOB2",1992,"Died",NA,0,0,"626685-WWR",3,"626657-OOW",3,"596765-GNB",4,"F",0,0,0,0,4,8,8,2.13333333333333,4.80645161290323,4.18181818181818,0.866666666666667,-0.806451612903226,-1.18181818181818,"yes","WWR_571",0.371584699453552,"none","No",6.6,7,1,0,"WWR_571",NA
"564","681484-gwRB",1992,"Died",6,1,1,"626845-YobY",2,"626912-WON",2,"596765-GNB",4,"M",0,0,0,2,8,8,3,4,4.80645161290323,1.6,-2,-0.806451612903226,0.4,"yes","YobY_606",0.382513661202186,"none","No",7.1,7,1,0,"YobY_606",NA
"565","681488-bwRW",1992,"Died",6,1,1,"696679-OGY",NA,"696528-YNA",NA,"574714-YRRcs",NA,"M",0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","OGY_783",0.366120218579235,"twoPlus","No",7.2,7,1,0,"OGY_783",NA
"566","681491-___7",1992,"Died",NA,0,0,"696562-RWY",1,"696686-OGN",NA,NA,NA,"F",0,0,0,0,2,NA,NA,1,3.5,NA,0,NA,NA,NA,"RWY_762",0.366120218579235,"none","No",7.8,8,NA,NA,"RWY_762",NA
"567","681492-___6",1992,"Died",NA,0,0,"696562-RWY",1,"696686-OGN",NA,NA,NA,"F",0,0,0,0,2,NA,NA,1,3.5,NA,0,NA,NA,NA,"RWY_762",0.366120218579235,"none","No",8.2,8,NA,NA,"RWY_762",NA
"568","681493-___5",1992,"Died",NA,0,0,"696562-RWY",1,"696686-OGN",NA,NA,NA,"M",0,0,0,0,2,NA,NA,1,3.5,NA,0,NA,NA,NA,"RWY_762",0.366120218579235,"none","No",8.7,8,NA,NA,"RWY_762",NA
"569","681494-___4",1992,"Died",NA,0,0,"696562-RWY",1,"696686-OGN",NA,NA,NA,"F",0,0,0,0,2,NA,NA,1,3.5,NA,0,NA,NA,NA,"RWY_762",0.366120218579235,"none","No",7.7,8,NA,NA,"RWY_762",NA
"570","696545-rbRR",1992,"Died",NA,1,0,"696527-YAG",NA,"574729-YMO",5,"696528-YNA",NA,"F",0,0,0,0,NA,NA,11,NA,NA,6.66666666666667,NA,NA,-1.66666666666667,"yes","YAG_738",0.0819672131147541,"twoPlus","No",8.3,7,1,0,"YAG_738",NA
"571","696546-rbBR2",1992,"Died",NA,1,1,"696527-YAG",NA,"574729-YMO",5,"696528-YNA",NA,"M",0,0,0,1,NA,NA,11,NA,NA,6.66666666666667,NA,NA,-1.66666666666667,"yes","YAG_738",0.0819672131147541,"twoPlus","No",7.8,7,1,0,"YAG_738",NA
"572","696547-rbYR",1992,"Died",NA,1,0,"696527-YAG",NA,"574729-YMO",5,"696528-YNA",NA,"M",0,0,0,0,NA,NA,11,NA,NA,6.66666666666667,NA,NA,-1.66666666666667,"yes","YAG_738",0.0819672131147541,"twoPlus","No",7.8,7,1,0,"YAG_738",NA
"573","696548-ynRG",1992,"Died",NA,0,0,"626920-BBB",NA,"626921-GYM",NA,NA,NA,"F",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"BBB_643",0.12568306010929,"none","No",6.8,7,NA,NA,"BBB_643",NA
"574","696550-ynYN",1992,"Died",NA,0,0,"626920-BBB",NA,"626921-GYM",NA,NA,NA,"F",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"BBB_643",0.12568306010929,"none","No",6.5,7,NA,NA,"BBB_643",NA
"575","696551-ynBW",1992,"Died",NA,0,0,"626920-BBB",NA,"626921-GYM",NA,NA,NA,"F",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"BBB_643",0.12568306010929,"none","No",6.6,7,NA,NA,"BBB_643",NA
"576","696552-ynOB",1992,"Died",NA,1,0,"696560-OMW",NA,"696510-RRN",NA,NA,NA,"F",0,0,0,0,NA,NA,NA,NA,3.5,6,NA,NA,NA,NA,"OMW_760",0.131147540983607,"one","No",7.8,7,NA,NA,"OMW_760",NA
"577","696553-ynNA",1992,"Died",NA,1,0,"696560-OMW",NA,"696510-RRN",NA,NA,NA,"F",0,0,0,0,NA,NA,NA,NA,3.5,6,NA,NA,NA,NA,"OMW_760",0.131147540983607,"one","No",7.3,7,NA,NA,"OMW_760",NA
"578","696554-ynGY2",1992,"Died",NA,1,0,"696560-OMW",NA,"696510-RRN",NA,NA,NA,"F",0,0,0,0,NA,NA,NA,NA,3.5,6,NA,NA,NA,NA,"OMW_760",0.131147540983607,"one","No",7.1,7,NA,NA,"OMW_760",NA
"579","696555-ynWG",1992,"Died",NA,0,0,"626625-YrwN",3,"579708-AOG",4,"579708-AOG",4,"M",0,0,0,0,7,5,5,2.75,3.16666666666667,3.75,0.25,0.833333333333333,0.25,"no","YrwN_566",0.12568306010929,"twoPlus","No",8.6,8,0,1,"YrwN_566",NA
"580","696556-ynOW",1992,"Died",NA,0,0,"626625-YrwN",3,"579708-AOG",4,NA,NA,"M",0,0,0,0,7,NA,5,2.75,3.5,3.75,0.25,NA,0.25,NA,"YrwN_566",0.12568306010929,"twoPlus","No",8.6,8,NA,NA,"YrwN_566",NA
"581","696557-ynNW",1992,"Died",NA,0,0,"626625-YrwN",3,"579708-AOG",4,"696501-WMO",NA,"F",0,0,0,0,7,NA,5,2.75,NA,3.75,0.25,NA,0.25,"yes","YrwN_566",0.12568306010929,"twoPlus","No",8.7,8,1,0,"YrwN_566","yes"
"582","696568-_br_",1992,"Died",NA,1,0,"568378-BMY2",NA,"653012-gARG",NA,"653012-gARG",NA,"M",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","BMY2_525",0.169398907103825,"none","No",6.3,6,0,1,"BMY2_525",NA
"583","696570-rbRY2",1992,"Died",NA,1,0,"568378-BMY2",NA,"653012-gARG",NA,"696452-ANR",NA,"F",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","BMY2_525",0.169398907103825,"none","No",6,6,1,0,"BMY2_525",NA
"584","696572-gwWO",1992,"Died",NA,0,0,"696508-NAR",NA,"696509-GAY",NA,"696452-ANR",NA,"M",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","NAR_720",0.191256830601093,"one","No",8.5,8,1,0,"NAR_720",NA
"585","696573-gwRM",1992,"Died",NA,0,0,"696508-NAR",NA,"696509-GAY",NA,"696509-GAY",NA,"M",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","NAR_720",0.191256830601093,"one","No",8.5,8,0,1,"NAR_720",NA
"586","696574-gwON",1992,"Died",NA,0,0,"696508-NAR",NA,"696509-GAY",NA,"696509-GAY",NA,"F",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","NAR_720",0.191256830601093,"one","No",8.1,8,0,1,"NAR_720",NA
"587","696575-grYM",1992,"Died",NA,0,0,"626903-MWY",NA,"696526-WAB",NA,NA,NA,"F",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"MWY_611",0.185792349726776,"none","No",7.3,7,NA,NA,"MWY_611",NA
"588","696576-grOG",1992,"Died",NA,0,0,"626903-MWY",NA,"696526-WAB",NA,NA,NA,"F",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"MWY_611",0.185792349726776,"none","No",5.3,7,NA,NA,"MWY_611",NA
"589","696581-bwBB2",1992,"Died",NA,0,0,"696500-AGB",1,"725071-BRR",NA,NA,NA,"F",0,0,0,0,4,NA,NA,1.8125,3.5,NA,-0.8125,NA,NA,NA,"AGB_715",0.213114754098361,"one","No",7.7,8,NA,NA,"AGB_715",NA
"590","696582-bwGG2",1992,"Died",NA,0,0,"696500-AGB",1,"725071-BRR",NA,NA,NA,"F",0,0,0,0,4,NA,NA,1.8125,3.5,NA,-0.8125,NA,NA,NA,"AGB_715",0.213114754098361,"one","No",8.3,8,NA,NA,"AGB_715",NA
"591","696583-bwOO",1992,"Died",NA,0,0,"696500-AGB",1,"725071-BRR",NA,NA,NA,"M",0,0,0,0,4,NA,NA,1.8125,3.5,NA,-0.8125,NA,NA,NA,"AGB_715",0.213114754098361,"one","No",8.7,8,NA,NA,"AGB_715",NA
"592","696584-rwGG2",1992,"Died",NA,1,0,"696518-brGN",NA,"626749-WOY",NA,"626923-BWN",NA,"F",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","brGN_727",0.213114754098361,"one","No",8.6,9,1,0,"brGN_727",NA
"593","696585-rwBB",1992,"Died",6,1,1,"696518-brGN",NA,"626749-WOY",NA,NA,NA,"M",5,3,3,2,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"brGN_727",0.213114754098361,"one","No",8.5,9,NA,NA,"brGN_727",NA
"594","696586-rwNO2",1992,"Died",NA,1,0,"696518-brGN",NA,"626749-WOY",NA,"626749-WOY",NA,"M",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","brGN_727",0.213114754098361,"one","No",NA,NA,0,1,"brGN_727",NA
"595","696587-bwRY",1992,"Died",6,1,1,"583809-mGMW",3,"596899-RBW",3,"596701-GNO",4,"M",3,2,1,5,8,10,4,4,6.23684210526316,3,-1,-2.23684210526316,0,"yes","mGMW_536",0.224043715846995,"none","No",8.3,7,1,0,"mGMW_536",NA
"596","696588-bwGO",1992,"Died",6,1,1,"583809-mGMW",3,"596899-RBW",3,"596899-RBW",3,"M",13,9,5,9,8,4,4,4,2.6,3,-1,0.4,0,"no","mGMW_536",0.224043715846995,"none","No",8.5,7,0,1,"mGMW_536",NA
"597","696591-grYR",1992,"Died",NA,1,0,"574741-BRN",NA,"626849-WYB",2,"433384-YRG",5,"M",0,0,0,0,NA,6,7,NA,4.15789473684211,3.14285714285714,NA,0.842105263157895,-1.14285714285714,"yes","BRN_529",0.234972677595628,"none","No",6,7,1,0,"BRN_529",NA
"598","696593-grOO2",1992,"Died",NA,0,0,"626908-WMY",3,"626648-BrwO",3,"626946-NWY",2,"F",0,0,0,0,4,4,7,2.09090909090909,2,4.3125,0.909090909090909,0,-1.3125,"yes","WMY_623",0.229508196721311,"none","No",7.2,7,1,0,"WMY_623",NA
"599","696594-grYB2",1992,"Died",NA,1,1,"626895-NGY",2,"596879-NGN",3,NA,NA,"M",0,0,0,1,3,NA,4,1.64285714285714,3.5,2.53333333333333,0.357142857142857,NA,0.466666666666667,NA,"NGY_607",0.229508196721311,"twoPlus","No",7.6,7,NA,NA,"NGY_607",NA
"600","696595-grGG",1992,"Died",NA,1,1,"626895-NGY",2,"596879-NGN",3,NA,NA,"M",0,0,0,1,3,NA,4,1.64285714285714,3.5,2.53333333333333,0.357142857142857,NA,0.466666666666667,NA,"NGY_607",0.229508196721311,"twoPlus","No",8.2,7,NA,NA,"NGY_607",NA
"601","696597-gwOO",1992,"Died",NA,0,0,"696558-NRA",1,"529315-OBY",6,"529315-OBY",6,"F",0,0,0,0,4,7,7,2.08333333333333,4.26666666666667,6,-1.08333333333333,1.73333333333333,0,"no","NRA_755",0.240437158469945,"none","No",6.3,6,0,1,"NRA_755",NA
"602","696598-gwBW",1992,"Died",NA,0,0,"696558-NRA",1,"529315-OBY",6,NA,NA,"M",0,0,0,0,4,NA,7,2.08333333333333,3.5,6,-1.08333333333333,NA,0,NA,"NRA_755",0.240437158469945,"none","No",6.6,6,NA,NA,"NRA_755",NA
"603","696599-rbAR2",1992,"Died",NA,0,0,"543809-ORB",NA,"596765-GNB",4,NA,NA,"F",0,0,0,0,NA,NA,8,NA,3.5,5,NA,NA,-1,NA,"ORB_523",0.251366120218579,"none","No",7,7,NA,NA,"ORB_523",NA
"604","696600-rbOG",1992,"Died",NA,0,0,"543809-ORB",NA,"596765-GNB",4,"596765-GNB",4,"M",0,0,0,0,NA,8,8,NA,4.80645161290323,5,NA,-0.806451612903226,-1,"no","ORB_523",0.251366120218579,"none","No",6.5,7,0,1,"ORB_523",NA
"605","696601-brYY",1992,"Died",6,1,1,"696496-wgNO",1,"696407-BMW",NA,NA,NA,"F",3,3,2,2,4,NA,NA,1.91666666666667,3.5,NA,-0.916666666666667,NA,NA,NA,"wgNO_711",0.420765027322404,"one","No",7.6,8,NA,NA,"wgNO_711",NA
"606","696602-rbWB2",1992,"Died",NA,1,1,"696496-wgNO",1,"696407-BMW",NA,"M00065-du065",NA,"F",0,0,0,1,4,NA,NA,1.91666666666667,NA,NA,-0.916666666666667,NA,NA,"yes","wgNO_711",0.420765027322404,"one","No",7.1,8,1,0,"wgNO_711",NA
"607","696603-rbNW2",1992,"Died",NA,1,1,"696496-wgNO",1,"696407-BMW",NA,"M00065-du065",NA,"M",0,0,0,1,4,NA,NA,1.91666666666667,NA,NA,-0.916666666666667,NA,NA,"yes","wgNO_711",0.420765027322404,"one","No",7.5,8,1,0,"wgNO_711",NA
"608","696604-rbGG",1992,"Died",6,1,1,"696496-wgNO",1,"696407-BMW",NA,NA,NA,"M",0,0,0,3,4,NA,NA,1.91666666666667,3.5,NA,-0.916666666666667,NA,NA,NA,"wgNO_711",0.420765027322404,"one","No",7.6,8,NA,NA,"wgNO_711",NA
"609","696605-rbRG",1992,"Died",NA,0,0,"626919-BNB",NA,"626918-ORW",NA,"696522-NGA",NA,"F",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","BNB_639",0.431693989071038,"twoPlus","No",7.2,7,1,0,"BNB_639",NA
"610","696606-rbRM",1992,"Died",NA,0,0,"626919-BNB",NA,"626918-ORW",NA,"626918-ORW",NA,"M",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","BNB_639",0.431693989071038,"twoPlus","No",6.9,7,0,1,"BNB_639",NA
"611","696607-rbOY2",1992,"Died",NA,0,0,"626919-BNB",NA,"626918-ORW",NA,"696522-NGA",NA,"F",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","BNB_639",0.431693989071038,"twoPlus","No",6.1,7,1,0,"BNB_639",NA
"612","696608-brGB2",1992,"Died",NA,0,0,"626919-BNB",NA,"626918-ORW",NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"BNB_639",0.431693989071038,"twoPlus","No",6,7,NA,NA,"BNB_639",NA
"613","696609-brWN",1992,"Died",NA,1,1,"543809-ORB",NA,"596765-GNB",4,"596765-GNB",4,"M",0,0,0,1,NA,8,8,NA,4.80645161290323,5,NA,-0.806451612903226,-1,"no","ORB_524",0.426229508196721,"none","No",7.7,8,0,1,"ORB_524",NA
"614","696610-rbRN",1992,"Died",NA,1,1,"543809-ORB",NA,"596765-GNB",4,"596765-GNB",4,"F",0,0,0,1,NA,8,8,NA,4.80645161290323,5,NA,-0.806451612903226,-1,"no","ORB_524",0.426229508196721,"none","No",7.9,8,0,1,"ORB_524",NA
"615","696613-bwYY",1992,"Died",NA,1,1,"696440-nyRN",1,"626735-WNR",3,"686899-GRM",NA,"M",0,0,0,1,5,NA,9,2.26086956521739,NA,4.12903225806452,-1.26086956521739,NA,-1.12903225806452,"yes","nyRN_684",0.426229508196721,"one","No",7.8,8,1,0,"nyRN_684",NA
"616","696614-bwNN",1992,"Died",6,1,1,"696440-nyRN",1,"626735-WNR",3,"725192-GRN",NA,"M",0,0,0,5,5,NA,9,2.26086956521739,NA,4.12903225806452,-1.26086956521739,NA,-1.12903225806452,"yes","nyRN_684",0.426229508196721,"one","No",7.9,8,1,0,"nyRN_684",NA
"617","696615-bwOR",1992,"Died",NA,1,1,"696440-nyRN",1,"626735-WNR",3,"626735-WNR",3,"F",0,0,0,1,5,9,9,2.26086956521739,5.33333333333333,4.12903225806452,-1.26086956521739,-2.33333333333333,-1.12903225806452,"no","nyRN_684",0.426229508196721,"one","No",7.4,8,0,1,"nyRN_684",NA
"618","696618-gwRO",1992,"Died",6,1,1,"626910-WRN",2,"596754-NRY",4,"596754-NRY",4,"M",10,8,6,6,4,10,10,2.36363636363636,5.62962962962963,5.84210526315789,-0.363636363636364,-1.62962962962963,-1.84210526315789,"no","WRN_627",0.437158469945355,"none","No",7.7,8,0,1,"WRN_627",NA
"619","696619-gwBB",1992,"Died",NA,1,0,"626910-WRN",2,"596754-NRY",4,"596754-NRY",4,"M",0,0,0,0,4,10,10,2.36363636363636,5.62962962962963,5.84210526315789,-0.363636363636364,-1.62962962962963,-1.84210526315789,"no","WRN_627",0.437158469945355,"none","No",8,8,0,1,"WRN_627",NA
"620","696620-gwNY",1992,"Died",6,1,1,"626910-WRN",2,"596754-NRY",4,"596754-NRY",4,"M",15,13,9,9,4,10,10,2.36363636363636,5.62962962962963,5.84210526315789,-0.363636363636364,-1.62962962962963,-1.84210526315789,"no","WRN_627",0.437158469945355,"none","No",8.2,8,0,1,"WRN_627",NA
"621","696624-grOW",1992,"Died",6,1,1,"696495-wgNN",1,"696536-wrYN",1,"696536-wrYN",1,"M",5,4,3,5,10,4,4,5.23076923076923,1.91666666666667,2.07142857142857,-4.23076923076923,-0.916666666666667,-1.07142857142857,"no","wgNN_710",0.448087431693989,"none","No",7.4,7,0,1,"wgNN_710",NA
"622","696625-grOB",1992,"Died",NA,1,0,"696495-wgNN",1,"696536-wrYN",1,"696536-wrYN",1,"M",0,0,0,1,10,4,4,5.23076923076923,1.91666666666667,2.07142857142857,-4.23076923076923,-0.916666666666667,-1.07142857142857,"no","wgNN_710",0.448087431693989,"none","No",6.9,7,0,1,"wgNN_710",NA
"623","696626-grGB",1992,"Died",NA,1,1,"696495-wgNN",1,"696536-wrYN",1,"696536-wrYN",1,"M",0,0,0,1,10,4,4,5.23076923076923,1.91666666666667,2.07142857142857,-4.23076923076923,-0.916666666666667,-1.07142857142857,"no","wgNN_710",0.448087431693989,"none","No",7.8,7,0,1,"wgNN_710",NA
"624","696627-gwOB",1992,"Died",6,1,1,"596751-BWM",4,"543795-RGG",NA,"574502-GBN",NA,"M",7,5,3,6,8,NA,NA,4.94285714285714,NA,NA,-0.942857142857143,NA,NA,"yes","BWM_546",0.453551912568306,"one","No",7.9,7,1,0,"BWM_546",NA
"625","696628-gwOG",1992,"Died",NA,1,1,"596751-BWM",4,"543795-RGG",NA,"574502-GBN",NA,"M",0,0,0,1,8,NA,NA,4.94285714285714,NA,NA,-0.942857142857143,NA,NA,"yes","BWM_546",0.453551912568306,"one","No",7.7,7,1,0,"BWM_546",NA
"626","696629-gwBR",1992,"Died",6,1,1,"596751-BWM",4,"543795-RGG",NA,"574502-GBN",NA,"M",7,6,2,10,8,NA,NA,4.94285714285714,NA,NA,-0.942857142857143,NA,NA,"yes","BWM_546",0.453551912568306,"one","No",8,7,1,0,"BWM_546",NA
"627","696630-gwGY",1992,"Died",NA,1,0,"596751-BWM",4,"543795-RGG",NA,"574502-GBN",NA,"M",0,0,0,1,8,NA,NA,4.94285714285714,NA,NA,-0.942857142857143,NA,NA,"yes","BWM_546",0.453551912568306,"one","No",7.4,7,1,0,"BWM_546",NA
"628","696631-rwBR3",1992,"Died",NA,1,0,"696453-brRG",1,"696682-GYN",NA,"696431-MMO",NA,"M",0,0,0,0,3,NA,NA,1.53333333333333,NA,NA,-0.533333333333333,NA,NA,"yes","brRG_686",0.46448087431694,"none","No",7.7,7,1,0,"brRG_686",NA
"629","696632-rwGR2",1992,"Died",NA,1,0,"696453-brRG",1,"696682-GYN",NA,"696682-GYN",NA,"M",0,0,0,0,3,NA,NA,1.53333333333333,NA,NA,-0.533333333333333,NA,NA,"no","brRG_686",0.46448087431694,"none","No",7.1,7,0,1,"brRG_686",NA
"630","696633-rwGB2",1992,"Died",NA,1,0,"696453-brRG",1,"696682-GYN",NA,"696431-MMO",NA,"M",0,0,0,0,3,NA,NA,1.53333333333333,NA,NA,-0.533333333333333,NA,NA,"yes","brRG_686",0.46448087431694,"none","No",7.8,7,1,0,"brRG_686",NA
"631","696634-rwRW2",1992,"Died",NA,1,0,"696453-brRG",1,"696682-GYN",NA,"696431-MMO",NA,"M",0,0,0,0,3,NA,NA,1.53333333333333,NA,NA,-0.533333333333333,NA,NA,"yes","brRG_686",0.46448087431694,"none","No",7.8,7,1,0,"brRG_686",NA
"632","696636-brMR2",1992,"Died",NA,1,0,"696518-brGN",NA,"626749-WOY",NA,"696517-brGO",1,"M",0,0,0,1,NA,2,NA,NA,1,NA,NA,0,NA,"yes","brGN_728",0.480874316939891,"one","No",7.3,6,1,0,"brGN_728",NA
"633","696637-rb--",1992,"Died",NA,1,0,"696518-brGN",NA,"626749-WOY",NA,"696517-brGO",1,"M",0,0,0,1,NA,2,NA,NA,1,NA,NA,0,NA,"yes","brGN_728",0.480874316939891,"one","No",5.7,6,1,0,"brGN_728",NA
"634","696638-rbBY2",1992,"Died",NA,1,0,"696518-brGN",NA,"626749-WOY",NA,"696517-brGO",1,"F",0,0,0,1,NA,2,NA,NA,1,NA,NA,0,NA,"yes","brGN_728",0.480874316939891,"one","No",6.1,6,1,0,"brGN_728",NA
"635","696639-rbBO",1992,"Died",NA,0,0,"626712-OWO",3,"433376-WNG",5,"596761-MBM",4,"M",0,0,0,0,5,5,7,3.05,3.41666666666667,4.13333333333333,-0.0499999999999998,0.583333333333333,0.866666666666666,"yes","OWO_585",0.480874316939891,"twoPlus","No",7.4,6,1,0,"OWO_585",NA
"636","696640-rbYG2",1992,"Died",NA,0,0,"626712-OWO",3,"433376-WNG",5,"596761-MBM",4,"F",0,0,0,0,5,5,7,3.05,3.41666666666667,4.13333333333333,-0.0499999999999998,0.583333333333333,0.866666666666666,"yes","OWO_585",0.480874316939891,"twoPlus","No",6.4,6,1,0,"OWO_585",NA
"637","696641-rbMB2",1992,"Died",NA,0,0,"626712-OWO",3,"433376-WNG",5,"596761-MBM",4,"F",0,0,0,0,5,5,7,3.05,3.41666666666667,4.13333333333333,-0.0499999999999998,0.583333333333333,0.866666666666666,"yes","OWO_585",0.480874316939891,"twoPlus","No",6.9,6,1,0,"OWO_585",NA
"638","696642-rbNO2",1992,"Died",NA,0,0,"626712-OWO",3,"433376-WNG",5,"596761-MBM",4,"F",0,0,0,0,5,5,7,3.05,3.41666666666667,4.13333333333333,-0.0499999999999998,0.583333333333333,0.866666666666666,"yes","OWO_585",0.480874316939891,"twoPlus","No",6.6,6,1,0,"OWO_585",NA
"639","696643-bwMR",1992,"Died",6,1,1,"626895-NGY",2,"596879-NGN",3,"574714-YRRcs",NA,"M",0,0,0,3,3,NA,4,1.64285714285714,NA,2.53333333333333,0.357142857142857,NA,0.466666666666667,"yes","NGY_608",0.469945355191257,"twoPlus","No",5.6,5,1,0,"NGY_608",NA
"640","696644-bwRO2",1992,"Died",NA,1,1,"626895-NGY",2,"596879-NGN",3,"596879-NGN",3,"F",0,0,0,1,3,4,4,1.64285714285714,2.75,2.53333333333333,0.357142857142857,0.25,0.466666666666667,"no","NGY_608",0.469945355191257,"twoPlus","No",6.5,5,0,1,"NGY_608",NA
"641","696645-bwWO2",1992,"Died",NA,1,0,"626895-NGY",2,"596879-NGN",3,"574504-GRO",NA,"F",0,0,0,1,3,NA,4,1.64285714285714,NA,2.53333333333333,0.357142857142857,NA,0.466666666666667,"yes","NGY_608",0.469945355191257,"twoPlus","No",6.1,5,1,0,"NGY_608",NA
"642","696646-bwYB",1992,"Died",6,1,1,"696410-OWM",NA,"696406-NMO",NA,"696471-AWN",NA,"M",2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","OWM_672",0.486338797814208,"one","No",8.2,8,1,0,"OWM_672",NA
"643","696647-bwBY",1992,"Died",NA,1,1,"696410-OWM",NA,"696406-NMO",NA,"696406-NMO",NA,"M",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","OWM_672",0.486338797814208,"one","No",8,8,0,1,"OWM_672",NA
"644","696648-bwRM",1992,"Died",NA,1,1,"696410-OWM",NA,"696406-NMO",NA,"696471-AWN",NA,"M",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","OWM_672",0.486338797814208,"one","No",8.1,8,1,0,"OWM_672",NA
"645","696649-bwRG",1992,"Died",6,1,1,"696410-OWM",NA,"696406-NMO",NA,"696406-NMO",NA,"M",0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","OWM_672",0.486338797814208,"one","No",7.7,8,0,1,"OWM_672",NA
"646","696650-grRB",1992,"Died",6,1,1,"696516-BAM",1,"626923-BWN",NA,"626923-BWN",NA,"M",8,4,3,7,3,NA,NA,1.7,NA,NA,-0.7,NA,NA,"no","BAM_726",0.497267759562842,"one","No",8.7,7,0,1,"BAM_726",NA
"647","696651-grBY",1992,"Died",6,1,1,"696516-BAM",1,"626923-BWN",NA,"626923-BWN",NA,"F",6,6,3,3,3,NA,NA,1.7,NA,NA,-0.7,NA,NA,"no","BAM_726",0.497267759562842,"one","No",8.4,7,0,1,"BAM_726",NA
"648","696653-grRG",1992,"Died",6,1,1,"626734-YYN",3,"574504-GRO",NA,"574504-GRO",NA,"M",2,2,2,7,6,NA,NA,2.93333333333333,NA,NA,0.0666666666666669,NA,NA,"no","YYN_598",0.486338797814208,"twoPlus","No",9.1,8,0,1,"YYN_598",NA
"649","696655-grWR",1992,"Died",6,1,1,"626734-YYN",3,"574504-GRO",NA,"626737-NOG",3,"M",0,0,0,1,6,4,NA,2.93333333333333,1.63636363636364,NA,0.0666666666666669,1.36363636363636,NA,"yes","YYN_598",0.486338797814208,"twoPlus","No",8,8,1,0,"YYN_598",NA
"650","696656-grBW",1992,"Died",NA,1,1,"626734-YYN",3,"574504-GRO",NA,"596877-MnyW",3,"M",0,0,0,1,6,7,NA,2.93333333333333,3.55555555555556,NA,0.0666666666666669,-0.555555555555555,NA,"yes","YYN_598",0.486338797814208,"twoPlus","No",7.6,8,1,0,"YYN_598","yes"
"651","696657-gwGB",1992,"Died",NA,0,0,"696563-WWN",1,"626928-WOO",NA,"596897-WBW",3,"M",0,0,0,0,5,6,NA,1.78571428571429,3,NA,-0.785714285714286,0,NA,"yes","WWN_765",0.497267759562842,"one","No",6.2,6,1,0,"WWN_765",NA
"652","696658-gwMR",1992,"Died",NA,0,0,"696563-WWN",1,"626928-WOO",NA,NA,NA,"U",0,0,0,0,5,NA,NA,1.78571428571429,3.5,NA,-0.785714285714286,NA,NA,NA,"WWN_765",0.497267759562842,"one","No",7.1,6,NA,NA,"WWN_765",NA
"653","696659-gwBM",1992,"Died",NA,0,0,"696563-WWN",1,"626928-WOO",NA,NA,NA,"U",0,0,0,0,5,NA,NA,1.78571428571429,3.5,NA,-0.785714285714286,NA,NA,NA,"WWN_765",0.497267759562842,"one","No",6.7,6,NA,NA,"WWN_765",NA
"654","696660-gwBA",1992,"Died",NA,0,0,"696563-WWN",1,"626928-WOO",NA,"596897-WBW",3,"F",0,0,0,0,5,6,NA,1.78571428571429,3,NA,-0.785714285714286,0,NA,"yes","WWN_765",0.497267759562842,"one","No",6.7,6,1,0,"WWN_765",NA
"655","696662-rwWG",1992,"Died",6,1,1,"696473-NAG",NA,"696408-MWB",NA,"696502-WMM",NA,"M",14,12,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","NAG_698",0.502732240437158,"one","No",7.9,7,1,0,"NAG_698",NA
