"","ID","cohort","caught","disappeared","fate","outside_area","fledged","independent","mum","Mage","dad_soc","Sage","dad_bio","Bage","sex","LRStot","LRSfledge","LRSinde","EP"
"1959","776352-yrBR","1995","11-Feb-96","16-Oct-96","Dispersedoutside",NA,1,1,"725805-BBM",2,"696587-bwRY",3,"725557-WnaB",2,"F",0,0,0,"yes"
"1960","776353-yrMW","1995","11-Feb-96","3-May-96","Died",NA,1,1,"725805-BBM",2,"696587-bwRY",3,"725557-WnaB",2,"F",0,0,0,"yes"
"1961","776354-yrBG","1995","12-Feb-96","7-Jun-96","Died",NA,1,1,"725509-NynO",2,"696469-brOY",4,"696469-brOY",4,"M",0,0,0,"no"
"1962","776355-yrOR","1995","12-Feb-96","12-Oct-96","Dispersedoutside",NA,1,1,"725509-NynO",2,"696469-brOY",4,"696469-brOY",4,"F",0,0,0,"no"
"1963","776356-naBG","1995","12-Feb-96","16-Feb-96","Died",NA,0,0,"725587-ROG",2,"696431-MMO",5,"696522-NGA",5,"M",0,0,0,"yes"
"1964","776357-naGN","1995","12-Feb-96","16-Feb-96","Died",NA,0,0,"725587-ROG",2,"696431-MMO",5,"696522-NGA",5,"F",0,0,0,"yes"
"1965","776358-naNW","1995","12-Feb-96","16-Feb-96","Died",NA,0,0,"725587-ROG",2,"696431-MMO",5,"696522-NGA",5,"F",0,0,0,"yes"
"1966","776359-rnGA","1995","18-Feb-96","23-Feb-96","Died",NA,1,0,"725545-NynY",2,"626657-OOW",6,"626925-MRM",7,"M",0,0,0,"yes"
"1967","776360-rnOA","1995","18-Feb-96","13-Mar-02","Died",6,1,1,"725545-NynY",2,"626657-OOW",6,"626925-MRM",7,"F",34,21,14,"yes"
"1968","776361-rnMW","1995","18-Feb-96","13-Apr-96","Died",NA,1,1,"725545-NynY",2,"626657-OOW",6,"725519-YnaN",2,"M",0,0,0,"yes"
"1969","776362-byOB","1995","18-Feb-96","24-Feb-96","Died",NA,1,0,"725588-YYY",2,"725514-BrnR",2,"696522-NGA",5,"F",0,0,0,"yes"
"1970","776363-byBW","1995","18-Feb-96","24-Feb-96","Died",NA,1,0,"725588-YYY",2,"725514-BrnR",2,"696522-NGA",5,"M",0,0,0,"yes"
"1971","776364-byNA","1995","18-Feb-96","24-Feb-96","Died",NA,1,0,"725588-YYY",2,"725514-BrnR",2,"696522-NGA",5,"M",0,0,0,"yes"
"1972","776365-byOM","1995","20-Feb-96","21-Feb-96","Died",NA,0,0,"626905-NWW",5,"725152-ynMG",3,"596701-GNO",7,"F",0,0,0,"yes"
"1973","776366-byNB","1995","20-Feb-96","21-Feb-96","Died",NA,0,0,"626905-NWW",5,"725152-ynMG",3,"596701-GNO",7,"M",0,0,0,"yes"
"1974","776367-rnOM","1995","22-Feb-96","23-Feb-96","Died",NA,0,0,"776297-BMR",NA,"725423-GrgG",2,"725423-GrgG",2,"F",0,0,0,"no"
"1975","776368-rnNB","1995","22-Feb-96","23-Feb-96","Died",NA,0,0,"776297-BMR",NA,"725423-GrgG",2,NA,NA,"F",0,0,0,NA
"1976","776369-rnRY","1995","22-Feb-96","23-Feb-96","Died",NA,0,0,"776297-BMR",NA,"725423-GrgG",2,"725584-GMY",3,"F",0,0,0,"yes"
"1977","776370-rnRG","1995","2-Mar-96","3-Mar-96","Died",NA,0,0,"725501-MrnR",2,"696397-NMN",4,"725152-ynMG",3,"M",0,0,0,"yes"
"1978","776371-rnGM","1995","2-Mar-96","3-Mar-96","Died",NA,0,0,"725501-MrnR",2,"696397-NMN",4,"725152-ynMG",3,"M",0,0,0,"yes"
"1979","776380-NBB","1995","29-Jan-96","22-Aug-01","Died",6,1,1,"725597-RBR",2,"725026-rwGM",3,"696618-gwRO",3,"F",26,20,10,"yes"
"1980","776416-anAA","1996","13-Oct-96","20-Oct-96","Died",NA,1,0,"776297-BMR",1,"725423-GrgG",3,"725675-AanM",2,"M",0,0,0,"yes"
"1981","776417-anBR2","1996","13-Oct-96","20-Oct-96","Died",NA,0,0,"776297-BMR",1,"725423-GrgG",3,"725584-GMY",4,"M",0,0,0,"yes"
"1982","776418-anYG2","1996","13-Oct-96","20-Oct-96","Died",NA,1,0,"776297-BMR",1,"725423-GrgG",3,"725584-GMY",4,"F",0,0,0,"yes"
"1983","776421-nrYY","1996","15-Oct-96","21-Oct-96","Died",NA,1,0,"696635-GNR",5,"696452-ANR",6,"696452-ANR",6,"F",0,0,0,"no"
"1984","776422-nwNW","1996","16-Oct-96","17-Oct-96","Died",NA,0,0,"725588-YYY",3,"725514-BrnR",3,"696431-MMO",6,"F",0,0,0,"yes"
"1985","776425-nwMN","1996","18-Oct-96","26-Oct-96","Died",NA,1,0,"725658-RnrB",2,"725532-AwgY",3,"776650-BNY",1,"F",0,0,0,"yes"
"1986","776426-nwAA","1996","18-Oct-96","26-Oct-96","Died",NA,1,0,"725658-RnrB",2,"725532-AwgY",3,"725532-AwgY",3,"M",0,0,0,"no"
"1987","776427-ybGO","1996","18-Oct-96","9-Nov-96","Died",NA,1,0,"725777-ROB",4,"725584-GMY",4,"725584-GMY",4,"F",0,0,0,"no"
"1988","776428-ybBB","1996","18-Oct-96","9-Nov-96","Died",NA,1,0,"725777-ROB",4,"725584-GMY",4,"725584-GMY",4,"M",0,0,0,"no"
"1989","776429-ybYN","1996","18-Oct-96","27-Oct-96","Died",NA,1,0,"725777-ROB",4,"725584-GMY",4,"725585-ROA",3,"M",0,0,0,"yes"
"1990","776430-ybNG","1996","22-Oct-96","28-Oct-96","Died",NA,1,0,"725176-OBR",4,"696673-gwCR",4,"725150-rbYB",4,"F",0,0,0,"yes"
"1991","776431-ybMM","1996","22-Oct-96","23-Dec-96","Died",NA,1,1,"725176-OBR",4,"696673-gwCR",4,"596754-NRY",8,"M",0,0,0,"yes"
"1992","776432-ybWB","1996","22-Oct-96","2-Nov-96","Died",NA,1,0,"725176-OBR",4,"696673-gwCR",4,NA,NA,"M",0,0,0,NA
"1993","776435-nrBO","1996","24-Oct-96","6-Nov-96","Died",NA,1,0,"725573-RBM",3,"696650-grRB",4,"725026-rwGM",4,"F",0,0,0,"yes"
"1994","776436-nrWW","1996","24-Oct-96","6-Nov-96","Died",NA,1,0,"725573-RBM",3,"696650-grRB",4,"725026-rwGM",4,"F",0,0,0,"yes"
"1995","776437-anMM2","1996","25-Oct-96","30-Oct-96","Died",NA,1,0,"776233-RBY",1,"696510-RRN",7,"696510-RRN",7,"M",0,0,0,"no"
"1996","776438-anOO","1996","25-Oct-96","30-Oct-96","Died",NA,1,0,"776233-RBY",1,"696510-RRN",7,"696510-RRN",7,"F",0,0,0,"no"
"1997","776439-anYY2","1996","25-Oct-96","30-Oct-96","Died",NA,1,0,"776233-RBY",1,"696510-RRN",7,"725408-WraB",3,"F",0,0,0,"yes"
"1998","776440-raBB","1996","27-Oct-96","7-Nov-96","Died",NA,1,0,"725805-BBM",3,"696587-bwRY",4,"725557-WnaB",3,"F",0,0,0,"yes"
"1999","776441-raMA","1996","27-Oct-96","7-Nov-96","Died",NA,1,0,"725805-BBM",3,"696587-bwRY",4,"725557-WnaB",3,"M",0,0,0,"yes"
"2000","776442-raYN","1996","27-Oct-96","14-Jan-99","Died",6,1,1,"725805-BBM",3,"696587-bwRY",4,"725557-WnaB",3,"F",9,6,2,"yes"
"2001","776443-anAY","1996","28-Oct-96","3-Nov-96","Died",NA,1,0,"776267-OGO",1,"725037-NOO",5,"725518-RnaO",3,"M",0,0,0,"yes"
"2002","776444-anGW","1996","28-Oct-96","3-Nov-96","Died",NA,1,0,"776267-OGO",1,"725037-NOO",5,"725518-RnaO",3,"M",0,0,0,"yes"
"2003","776445-anWO2","1996","28-Oct-96","3-Nov-96","Died",NA,1,0,"776267-OGO",1,"725037-NOO",5,"725518-RnaO",3,"M",0,0,0,"yes"
"2004","776447-anBB2","1996","31-Oct-96","6-Nov-96","Died",NA,1,0,"725028-rwWR",4,"626955-OGW",6,"725585-ROA",3,"F",0,0,0,"yes"
"2005","776448-anYN","1996","31-Oct-96","6-Nov-96","Died",NA,1,0,"725028-rwWR",4,"626955-OGW",6,"725585-ROA",3,"F",0,0,0,"yes"
"2006","776449-anMG","1996","31-Oct-96","6-Nov-96","Died",NA,1,0,"725028-rwWR",4,"626955-OGW",6,"725585-ROA",3,"M",0,0,0,"yes"
"2007","776450-nrBG","1996","31-Oct-96","21-Jun-98","Died",6,1,1,"725545-NynY",3,"626657-OOW",7,"626657-OOW",7,"F",4,4,0,"no"
"2008","776451-nrMW","1996","31-Oct-96","22-Oct-02","Died",6,1,1,"725545-NynY",3,"626657-OOW",7,"725519-YnaN",3,"F",34,27,9,"yes"
"2009","776452-nrNR","1996","31-Oct-96","22-Jun-97","Died",NA,1,1,"725545-NynY",3,"626657-OOW",7,"725519-YnaN",3,"M",0,0,0,"yes"
"2010","776453-nwAB","1996","1-Nov-96","6-Nov-96","Died",NA,1,0,"776402-OMG",1,"725192-GRN",8,"725436-WnaN",3,"M",0,0,0,"yes"
"2011","776454-nwMM","1996","1-Nov-96","6-Nov-96","Died",NA,1,0,"776402-OMG",1,"725192-GRN",8,"725192-GRN",8,"F",0,0,0,"no"
"2012","776455-nwWR","1996","1-Nov-96","6-Nov-96","Died",NA,1,0,"776402-OMG",1,"725192-GRN",8,"725436-WnaN",3,"F",0,0,0,"yes"
"2013","776456-nrBY","1996","4-Nov-96","6-Sep-97","Died",NA,1,1,"596751-BWM",8,"725062-grMO",4,"574502-GBN",10,"M",0,0,0,"yes"
"2014","776457-nrRR","1996","4-Nov-96","9-Jun-02","Died",6,1,1,"596751-BWM",8,"725062-grMO",4,"574502-GBN",10,"M",3,2,2,"yes"
"2015","776458-nrNN","1996","4-Nov-96","30-Dec-96","Unknown",NA,1,1,"596751-BWM",8,"725062-grMO",4,"574502-GBN",10,"F",0,0,0,"yes"
"2016","776459-raAR","1996","5-Nov-96","13-Jul-98","Died",6,1,1,"725697-OanG",2,"696515-WRM",5,"725366-YarM",3,"M",0,0,0,"yes"
"2017","776460-raGO","1996","5-Nov-96","5-Nov-98","Died",6,1,1,"725697-OanG",2,"696515-WRM",5,"725366-YarM",3,"M",0,0,0,"yes"
"2018","776461-raYW","1996","5-Nov-96","13-Nov-96","Died",NA,1,0,"725697-OanG",2,"696515-WRM",5,"725680-RgrM",2,"F",0,0,0,"yes"
"2019","776462-anNA","1996","6-Nov-96","9-Nov-96","Died",NA,0,0,"776256-NRG",1,"776184-byGG",1,"725418-OwbO",3,"M",0,0,0,"yes"
"2020","776463-anGO2","1996","6-Nov-96","9-Nov-96","Died",NA,0,0,"776256-NRG",1,"776184-byGG",1,"725418-OwbO",3,"M",0,0,0,"yes"
"2021","776464-anYA","1996","6-Nov-96","9-Nov-96","Died",NA,0,0,"776256-NRG",1,"776184-byGG",1,"725418-OwbO",3,"M",0,0,0,"yes"
"2022","776465-raBG","1996","8-Nov-96","11-Nov-96","Died",NA,0,0,"725733-NgrY",2,"596701-GNO",8,NA,NA,"F",0,0,0,NA
"2023","776466-raON","1996","8-Nov-96","11-Nov-96","Died",NA,0,0,"725733-NgrY",2,"596701-GNO",8,NA,NA,"F",0,0,0,NA
"2024","776467-raWM","1996","8-Nov-96","11-Nov-96","Died",NA,0,0,"725733-NgrY",2,"596701-GNO",8,"725037-NOO",5,"M",0,0,0,"yes"
"2025","776468-ryAA","1996","9-Nov-96","12-Nov-96","Died",NA,0,0,"725452-GwgN",3,"696511-NYM",5,"696511-NYM",5,"M",0,0,0,"no"
"2026","776469-ryGO","1996","9-Nov-96","12-Nov-96","Died",NA,0,0,"725452-GwgN",3,"696511-NYM",5,"696511-NYM",5,"M",0,0,0,"no"
"2027","776470-ryMM","1996","9-Nov-96","12-Nov-96","Died",NA,0,0,"725452-GwgN",3,"696511-NYM",5,"696511-NYM",5,"F",0,0,0,"no"
"2028","776471-ryRY","1996","9-Nov-96","12-Nov-96","Died",NA,0,0,"725452-GwgN",3,"696511-NYM",5,"696511-NYM",5,"F",0,0,0,"no"
"2029","776473-ryAN","1996","12-Nov-96","14-Nov-96","Died",NA,0,0,"725579-YGG",3,"681425-gwRY",4,"696404-wbWO",5,"M",0,0,0,"yes"
"2030","776474-ryMO","1996","12-Nov-96","14-Nov-96","Died",NA,0,0,"725579-YGG",3,"681425-gwRY",4,"696404-wbWO",5,"M",0,0,0,"yes"
"2031","776475-ryRB","1996","12-Nov-96","14-Nov-96","Died",NA,0,0,"725579-YGG",3,"681425-gwRY",4,"696404-wbWO",5,"F",0,0,0,"yes"
"2032","776476-ybAW","1996","12-Nov-96","6-Jan-97","Unknown",NA,1,1,"725797-OOB",2,"574729-YMO",9,"574729-YMO",9,"F",0,0,0,"no"
"2033","776477-ybRG","1996","12-Nov-96","30-Aug-97","Dispersedoutside",NA,1,1,"725797-OOB",2,"574729-YMO",9,"696502-WMM",6,"F",0,0,0,"yes"
"2034","776478-ybBO","1996","13-Nov-96","19-Nov-96","Died",NA,1,0,"626691-GBW",8,"725296-YrnY",3,"725296-YrnY",3,"M",0,0,0,"no"
"2035","776479-ybMW","1996","13-Nov-96","19-Nov-96","Died",NA,1,0,"626691-GBW",8,"725296-YrnY",3,"725675-AanM",2,"M",0,0,0,"yes"
"2036","776480-ybYB","1996","13-Nov-96","10-Feb-97","Died",NA,1,1,"626691-GBW",8,"725296-YrnY",3,"725675-AanM",2,"M",0,0,0,"yes"
"2037","776481-nwBY","1996","13-Nov-96","17-Nov-96","Died",NA,1,0,"725796-WOG",2,"725089-RYR",6,"725897-arYO",1,"M",0,0,0,"yes"
"2038","776482-nwGG","1996","13-Nov-96","17-Nov-96","Died",NA,1,0,"725796-WOG",2,"725089-RYR",6,"696366-nyYG",5,"M",0,0,0,"yes"
"2039","776483-nwNO","1996","13-Nov-96","31-Mar-02","Died",6,1,1,"725796-WOG",2,"725089-RYR",6,"776174-naOB",1,"M",0,0,0,"yes"
"2040","776484-nwYR","1996","13-Nov-96","30-Dec-96","Unknown",NA,1,1,"725796-WOG",2,"725089-RYR",6,"776174-naOB",1,"F",0,0,0,"yes"
"2041","776485-anAM","1996","15-Nov-96","15-Oct-98","Died",6,1,1,"725197-GOY",4,"696366-nyYG",5,"725192-GRN",8,"F",4,4,3,"yes"
"2042","776486-anBO","1996","15-Nov-96","30-Jun-00","Died",6,1,1,"725197-GOY",4,"696366-nyYG",5,"596701-GNO",8,"M",3,3,2,"yes"
"2043","776487-anOW","1996","15-Nov-96","20-Jan-97","Unknown",NA,1,1,"725197-GOY",4,"696366-nyYG",5,"596701-GNO",8,"F",0,0,0,"yes"
"2044","776488-anRR2","1996","15-Nov-96","22-Nov-96","Died",NA,1,0,"725197-GOY",4,"696366-nyYG",5,"596701-GNO",8,"F",0,0,0,"yes"
"2045","776489-anGR2","1996","15-Nov-96","18-Nov-96","Died",NA,0,0,"776345-BWO",1,"725418-OwbO",3,"725418-OwbO",NA,"F",0,0,0,"no"
"2046","776490-nrYO","1996","17-Nov-96","26-Nov-96","Died",1,1,0,"725588-YYY",3,"725514-BrnR",3,"725514-BrnR",3,"M",0,0,0,"no"
"2047","776491-nrGY","1996","17-Nov-96","26-Nov-96","Died",1,1,0,"725588-YYY",3,"725514-BrnR",3,"696431-MMO",6,"M",0,0,0,"yes"
"2048","776492-nrWG","1996","17-Nov-96","26-Nov-96","Died",1,1,0,"725588-YYY",3,"725514-BrnR",3,"696431-MMO",6,"M",0,0,0,"yes"
"2049","776493-nwAO","1996","18-Nov-96","21-Nov-96","Died",NA,0,0,"776198-yrBM",1,"696691-bwYO",4,"725408-WraB",3,"F",0,0,0,"yes"
"2050","776494-nwGB","1996","18-Nov-96","21-Nov-96","Died",NA,0,0,"776198-yrBM",1,"696691-bwYO",4,"725408-WraB",3,"M",0,0,0,"yes"
"2051","776495-nwWN","1996","18-Nov-96","21-Nov-96","Died",NA,0,0,"776198-yrBM",1,"696691-bwYO",4,"725408-WraB",3,"M",0,0,0,"yes"
"2052","776496-nwRB","1996","18-Nov-96","23-Nov-96","Died",NA,1,0,"725727-AyrA",2,"696653-grRG",4,"696629-gwBR",4,"M",0,0,0,"yes"
"2053","776497-nwMY","1996","18-Nov-96","23-Nov-96","Died",NA,1,0,"725727-AyrA",2,"696653-grRG",4,"696629-gwBR",4,"M",0,0,0,"yes"
"2054","776498-nwNN","1996","18-Nov-96","23-Nov-96","Died",NA,1,0,"725727-AyrA",2,"696653-grRG",4,"696629-gwBR",4,"F",0,0,0,"yes"
"2055","776499-nwGO","1996","18-Nov-96","10-Nov-99","Died",6,1,1,"725594-NBY",3,"725278-BynO",3,"696539-ABR",6,"M",8,6,5,"yes"
"2056","776500-nwBW","1996","18-Nov-96","24-Feb-97","Unknown",NA,1,1,"725594-NBY",3,"725278-BynO",3,"696539-ABR",6,"F",0,0,0,"yes"
"2057","776501-nwAM","1996","18-Nov-96","24-Nov-96","Died",NA,1,0,"725594-NBY",3,"725278-BynO",3,"696539-ABR",6,"F",0,0,0,"yes"
"2058","776502-raAA","1996","21-Nov-96","20-Dec-97","Died",6,1,1,"776412-ONM",1,"725407-NarN",3,NA,NA,"F",0,0,0,NA
"2059","776503-raMO","1996","21-Nov-96","20-Jan-97","Unknown",NA,1,1,"776412-ONM",1,"725407-NarN",3,"776305-arYA",1,"F",0,0,0,"yes"
"2060","776504-raYB","1996","21-Nov-96","3-Feb-97","Unknown",NA,1,1,"776412-ONM",1,"725407-NarN",3,NA,NA,"F",0,0,0,NA
"2061","776505-nwAY","1996","22-Nov-96","12-Dec-96","Died",NA,1,0,"725582-GAG",3,"725175-GYO",4,"725621-AraO",2,"F",0,0,0,"yes"
"2062","776506-nwNB","1996","22-Nov-96","27-Jan-97","Unknown",NA,1,1,"725582-GAG",3,"725175-GYO",4,"725532-AwgY",3,"F",0,0,0,"yes"
"2063","776507-nwYM2","1996","22-Nov-96","30-Nov-96","Died",NA,1,0,"725582-GAG",3,"725175-GYO",4,"725532-AwgY",3,"M",0,0,0,"yes"
"2064","776508-ryBB","1996","22-Nov-96","10-Jun-97","Died",NA,1,1,"725391-AwbN",3,"776390-OOG",3,"776390-OOG",3,"M",0,0,0,"no"
"2065","776509-ryMA","1996","22-Nov-96","10-May-97","Died",NA,1,1,"725391-AwbN",3,"776390-OOG",3,NA,NA,"M",0,0,0,NA
"2066","776510-raMR","1996","25-Nov-96","20-Jan-97","Unknown",NA,1,1,"725379-BOY",4,"725882-naOO",1,"725641-RnrN",2,"F",0,0,0,"yes"
"2067","776511-raGG","1996","25-Nov-96","18-Dec-96","Died",NA,1,0,"725379-BOY",4,"725882-naOO",1,"725641-RnrN",2,"M",0,0,0,"yes"
"2068","776512-raWB","1996","25-Nov-96","5-Dec-96","Died",NA,1,0,"725379-BOY",4,"725882-naOO",1,"725882-naOO",1,"M",0,0,0,"no"
"2069","776513-raAN","1996","25-Nov-96","30-Mar-98","Died",6,1,1,"725379-BOY",4,"725882-naOO",1,"725641-RnrN",2,"M",0,0,0,"yes"
"2070","776514-raYA","1996","25-Nov-96","13-Dec-96","Died",NA,1,0,"776419-RMM",1,"696507-OYW",5,"696507-OYW",5,"F",0,0,0,"no"
"2071","776515-raWG","1996","25-Nov-96","24-Feb-97","Unknown",NA,1,1,"776419-RMM",1,"696507-OYW",5,"725408-WraB",3,"F",0,0,0,"yes"
"2072","776516-ybAA","1996","26-Nov-96","29-Nov-96","Died",NA,0,0,"725589-BOA",3,"725826-yrGR",1,"696502-WMM",6,"M",0,0,0,"yes"
"2073","776517-ybMB","1996","26-Nov-96","29-Nov-96","Died",NA,0,0,"725589-BOA",3,"725826-yrGR",1,"776240-byAM",1,"M",0,0,0,"yes"
"2074","776518-ybRW","1996","26-Nov-96","29-Nov-96","Died",NA,0,0,"725589-BOA",3,"725826-yrGR",1,"776240-byAM",1,"M",0,0,0,"yes"
"2075","776519-raBW","1996","28-Nov-96","4-May-97","Died",NA,1,1,"725853-YMG",2,"725659-NnrG",2,"696502-WMM",6,"M",0,0,0,"yes"
"2076","776520-raOR","1996","28-Nov-96","11-Aug-97","Died",NA,1,1,"725853-YMG",2,"725659-NnrG",2,"776245-byMB",1,"M",0,0,0,"yes"
"2077","776521-raAB","1996","28-Nov-96","10-Feb-97","Unknown",NA,1,1,"725853-YMG",2,"725659-NnrG",2,"696443-rgWW",5,"F",0,0,0,"yes"
"2078","776522-ryMY","1996","28-Nov-96","30-Nov-96","Died",NA,0,0,"776233-RBY",1,"696510-RRN",7,"696511-NYM",5,"M",0,0,0,"yes"
"2079","776523-ryNN","1996","28-Nov-96","30-Nov-96","Died",NA,0,0,"776233-RBY",1,"696510-RRN",7,"696511-NYM",5,"M",0,0,0,"yes"
"2080","776524-ryOR","1996","28-Nov-96","30-Nov-96","Died",NA,0,0,"776233-RBY",1,"696510-RRN",7,"725132-gwNR",4,"M",0,0,0,"yes"
"2081","776525-ryBG","1996","28-Nov-96","30-Nov-96","Died",NA,0,0,"776233-RBY",1,"696510-RRN",7,"696511-NYM",5,"F",0,0,0,"yes"
"2082","776526-anYO","1996","29-Nov-96","10-Mar-97","Died",NA,1,1,"776379-RMB",1,"776294-rnMB",1,"626955-OGW",6,"M",0,0,0,"yes"
"2083","776527-anAW","1996","29-Nov-96","3-Jul-99","Died",6,1,1,"776379-RMB",1,"776294-rnMB",1,"626955-OGW",6,"F",3,3,3,"yes"
"2084","776528-anGN","1996","29-Nov-96","11-Jul-97","Dispersedoutside",NA,1,1,"776379-RMB",1,"776294-rnMB",1,"776227-arGO",1,"F",0,0,0,"yes"
"2085","776529-nwOB","1996","29-Nov-96","6-Dec-96","Died",NA,1,0,"725416-GrnO",3,"725345-AwbG",3,"696588-bwGO",4,"M",0,0,0,"yes"
"2086","776530-nwYY","1996","29-Nov-96","18-Nov-98","Died",6,1,1,"725416-GrnO",3,"725345-AwbG",3,"776287-arWG",1,"F",3,3,2,"yes"
"2087","776531-nwRA","1996","29-Nov-96","6-Dec-96","Died",NA,1,0,"725416-GrnO",3,"725345-AwbG",3,"725345-AwbG",3,"F",0,0,0,"no"
"2088","776532-nwYN","1996","29-Nov-96","16-Nov-00","Died",6,1,1,"776404-NRN",2,"725240-GwbO",3,"776395-WYR",5,"F",11,6,5,"yes"
"2089","776533-anAB","1996","2-Dec-96","10-Feb-97","Unknown",NA,1,1,"626905-NWW",6,"725449-RrgM",3,"725423-GrgG",3,"F",0,0,0,"yes"
"2090","776534-anBW","1996","2-Dec-96","23-Aug-97","Unknown",NA,1,1,"626905-NWW",6,"725449-RrgM",3,"725423-GrgG",3,"F",0,0,0,"yes"
"2091","776535-anWR","1996","2-Dec-96","14-Sep-97","Dispersedoutside",NA,1,1,"626905-NWW",6,"725449-RrgM",3,"725423-GrgG",3,"F",0,0,0,"yes"
"2092","776536-nrAN","1996","2-Dec-96","21-Jun-99","Died",6,1,1,"626845-YobY",6,"696588-bwGO",4,"725436-WnaN",3,"M",1,0,0,"yes"
"2093","776537-nrBM","1996","2-Dec-96","30-Sep-98","Died",6,1,1,"626845-YobY",6,"696588-bwGO",4,"725557-WnaB",3,"M",1,1,0,"yes"
"2094","776538-nrGW","1996","2-Dec-96","7-Dec-96","Died",NA,1,0,"626845-YobY",6,"696588-bwGO",4,"725436-WnaN",3,"F",0,0,0,"yes"
"2095","776539-nrYR","1996","2-Dec-96","20-Jan-97","Unknown",NA,1,1,"626845-YobY",6,"696588-bwGO",4,"725557-WnaB",3,"F",0,0,0,"yes"
"2096","776540-nrAW","1996","4-Dec-96","13-Sep-97","Dispersedoutside",NA,1,1,"725215-BRA",4,"725409-BnaG",3,"696502-WMM",6,"F",0,0,0,"yes"
"2097","776541-nrON","1996","4-Dec-96","9-Sep-97","Died",NA,1,1,"725215-BRA",4,"725409-BnaG",3,"725409-BnaG",3,"M",0,0,0,"no"
"2098","776542-nrRY","1996","4-Dec-96","7-Jul-97","Died",NA,1,1,"725215-BRA",4,"725409-BnaG",3,"696502-WMM",6,"M",0,0,0,"yes"
"2099","776543-nwBB2","1996","4-Dec-96","10-Feb-97","Unknown",NA,1,1,"626950-WNW",7,"776225-arAG",1,NA,NA,"F",0,0,0,NA
"2100","776544-nwGN","1996","4-Dec-96","5-Mar-03","Died",6,1,1,"626950-WNW",7,"776225-arAG",1,"626657-OOW",7,"M",8,3,2,"yes"
"2101","776545-nwOR","1996","4-Dec-96","3-Aug-01","Died",6,1,1,"626950-WNW",7,"776225-arAG",1,NA,NA,"M",5,5,4,NA
"2102","776546-nwWY","1996","4-Dec-96","5-Aug-98","Died",6,1,1,"626950-WNW",7,"776225-arAG",1,"626657-OOW",7,"M",1,1,1,"yes"
"2103","776547-nwBM","1996","5-Dec-96","7-Dec-96","Died",NA,0,0,"776244-byAO",1,"725548-RarY",3,"725419-YwbR",3,"F",0,0,0,"yes"
"2104","776548-nwRN","1996","5-Dec-96","7-Dec-96","Died",NA,0,0,"776244-byAO",1,"725548-RarY",3,"725548-RarY",3,"F",0,0,0,"no"
"2105","776549-ryAG","1996","5-Dec-96","12-Dec-96","Died",NA,1,0,"725619-BanG",2,"725263-BarN",3,"725263-BarN",3,"F",0,0,0,"no"
"2106","776550-ryBW","1996","5-Dec-96","12-Dec-96","Died",NA,1,0,"725619-BanG",2,"725263-BarN",3,"725263-BarN",3,"M",0,0,0,"no"
"2107","776551-ryNY","1996","5-Dec-96","30-Jun-98","Died",6,1,1,"725619-BanG",2,"725263-BarN",3,"725263-BarN",3,"M",0,0,0,"no"
"2108","776552-ryYY","1996","5-Dec-96","19-Jul-97","Died",NA,1,1,"725619-BanG",2,"725263-BarN",3,"725263-BarN",3,"M",0,0,0,"no"
"2109","776553-ryAM","1996","5-Dec-96","12-Aug-00","Died",6,1,1,"725622-GraW",2,"725643-WraY",2,"725643-WraY",2,"F",8,6,3,"no"
"2110","776554-ryBR","1996","5-Dec-96","19-Dec-99","Died",6,1,1,"725622-GraW",2,"725643-WraY",2,"596701-GNO",8,"F",13,13,9,"yes"
"2111","776555-ryNG","1996","5-Dec-96","8-Aug-97","Died",NA,1,1,"725622-GraW",2,"725643-WraY",2,"725643-WraY",2,"M",0,0,0,"no"
"2112","776556-ryOO","1996","5-Dec-96","6-Jul-97","Dispersedoutside",NA,1,1,"725622-GraW",2,"725643-WraY",2,"725643-WraY",2,"F",0,0,0,"no"
"2113","776557-ryAB","1996","5-Dec-96","3-Feb-97","Unknown",NA,1,1,"776267-OGO",1,"725037-NOO",5,"725518-RnaO",3,"F",0,0,0,"yes"
"2114","776558-ryBO","1996","5-Dec-96","6-Nov-02","Died",6,1,1,"776267-OGO",1,"725037-NOO",5,"725518-RnaO",3,"M",25,18,10,"yes"
"2115","776559-ryMW","1996","5-Dec-96","31-Mar-97","Died",NA,1,1,"776267-OGO",1,"725037-NOO",5,"725518-RnaO",3,"M",0,0,0,"yes"
"2116","776560-ryRR","1996","5-Dec-96","10-Jun-97","Died",NA,1,1,"776267-OGO",1,"725037-NOO",5,"725518-RnaO",3,"M",0,0,0,"yes"
"2117","776561-anBA","1996","6-Dec-96","8-Dec-96","Died",NA,0,0,"696387-brOG",5,"696404-wbWO",5,"696404-wbWO",5,"M",0,0,0,"no"
"2118","776562-anMO","1996","6-Dec-96","8-Dec-96","Died",NA,0,0,"696387-brOG",5,"696404-wbWO",5,"596754-NRY",8,"M",0,0,0,"yes"
"2119","776563-anNW","1996","6-Dec-96","8-Dec-96","Died",NA,0,0,"696387-brOG",5,"696404-wbWO",5,"596754-NRY",8,"M",0,0,0,"yes"
"2120","776564-anOG","1996","6-Dec-96","8-Dec-96","Died",NA,0,0,"696387-brOG",5,"696404-wbWO",5,"596754-NRY",8,"M",0,0,0,"yes"
"2121","776565-anGY","1996","6-Dec-96","3-Feb-97","Unknown",NA,1,1,"725573-RBM",3,"696650-grRB",4,"725026-rwGM",4,"F",0,0,0,"yes"
